Date,TotalReturnsIndex
2006-11-15,1471.31
2006-11-16,1461.02
2006-11-17,1453.14
2006-11-20,1430.86
2006-11-21,1455.55
2006-11-22,1452.41
2006-11-23,1467.59
2006-11-24,1471.96
2006-11-27,1467.7
2006-11-28,1445.23
2006-11-29,1449.5
2006-11-30,1427.85
2006-12-01,1444.8
2006-12-04,1453.44
2006-12-05,1458.96
2006-12-06,1443.8
2006-12-07,1444.92
2006-12-08,1435.22
2006-12-11,1382.99
2006-12-12,1321.76
2006-12-13,1347.24
2006-12-14,1379.31
2006-12-15,1399.04
2006-12-18,1400.14
2006-12-19,1378.59
2006-12-20,1378.73
2006-12-21,1381.49
2006-12-22,1403.1
2006-12-26,1411.75
2006-12-27,1433.18
2006-12-28,1432.23
2006-12-29,1440.98
2007-01-02,1454.73
2007-01-03,1481.3
2007-01-04,1485.21
2007-01-05,1491.88
2007-01-08,1491.9
2007-01-09,1479.92
2007-01-10,1459.48
2007-01-11,1491.55
2007-01-12,1528.6
2007-01-15,1536.58
2007-01-16,1535.38
2007-01-17,1554.03
2007-01-18,1561.08
2007-01-19,1555.95
2007-01-22,1549.77
2007-01-23,1530.62
2007-01-24,1546.91
2007-01-25,1568.17
2007-01-29,1570.86
2007-01-31,1559.51
2007-02-01,1576.72
2007-02-02,1573.79
2007-02-05,1576.96
2007-02-06,1571.67
2007-02-07,1569.14
2007-02-08,1574.95
2007-02-09,1542.56
2007-02-12,1477.83
2007-02-13,1476.46
2007-02-14,1474.85
2007-02-15,1508.8
2007-02-19,1512.43
2007-02-20,1495.34
2007-02-21,1492.44
2007-02-22,1472.45
2007-02-23,1447.02
2007-02-26,1459.61
2007-02-27,1465.44
2007-02-28,1420.91
2007-03-01,1427.09
2007-03-02,1407.44
2007-03-05,1325.1
2007-03-06,1337.87
2007-03-07,1307.03
2007-03-08,1364.35
2007-03-09,1363.37
2007-03-12,1370.84
2007-03-13,1387.65
2007-03-14,1351.65
2007-03-15,1357.75
2007-03-16,1350.97
2007-03-19,1365.67
2007-03-20,1383.56
2007-03-21,1397.0
2007-03-22,1423.75
2007-03-23,1414.61
2007-03-26,1410.73
2007-03-28,1392.0
2007-03-29,1397.75
2007-03-30,1415.1
2007-04-02,1365.18
2007-04-03,1377.44
2007-04-04,1385.58
2007-04-05,1407.4
2007-04-09,1440.86
2007-04-10,1456.64
2007-04-11,1457.77
2007-04-12,1448.19
2007-04-13,1466.71
2007-04-16,1498.18
2007-04-17,1508.01
2007-04-18,1511.95
2007-04-19,1508.72
2007-04-20,1518.02
2007-04-23,1511.78
2007-04-24,1536.25
2007-04-25,1567.85
2007-04-26,1573.22
2007-04-27,1565.5
2007-04-30,1569.29
2007-05-03,1609.35
2007-05-04,1610.68
2007-05-07,1604.25
2007-05-08,1579.49
2007-05-09,1598.04
2007-05-10,1599.33
2007-05-11,1605.01
2007-05-14,1639.99
2007-05-15,1660.88
2007-05-16,1678.03
2007-05-17,1696.3
2007-05-18,1684.98
2007-05-21,1722.29
2007-05-22,1726.04
2007-05-23,1707.35
2007-05-24,1683.96
2007-05-25,1687.55
2007-05-28,1705.52
2007-05-29,1708.01
2007-05-30,1690.29
2007-05-31,1691.34
2007-06-01,1713.68
2007-06-04,1706.37
2007-06-05,1710.45
2007-06-06,1665.48
2007-06-07,1660.53
2007-06-08,1638.75
2007-06-11,1637.33
2007-06-12,1624.12
2007-06-13,1615.88
2007-06-14,1641.66
2007-06-15,1647.28
2007-06-18,1629.19
2007-06-19,1654.44
2007-06-20,1679.65
2007-06-21,1696.11
2007-06-22,1685.16
2007-06-25,1690.11
2007-06-26,1681.58
2007-06-27,1676.05
2007-06-28,1677.0
2007-06-29,1716.28
2007-07-02,1719.24
2007-07-03,1728.9
2007-07-04,1731.79
2007-07-05,1719.36
2007-07-06,1721.55
2007-07-09,1749.06
2007-07-10,1751.87
2007-07-11,1764.78
2007-07-12,1791.84
2007-07-13,1801.97
2007-07-16,1843.3
2007-07-17,1828.39
2007-07-18,1820.04
2007-07-19,1835.41
2007-07-20,1824.13
2007-07-23,1827.56
2007-07-24,1827.75
2007-07-25,1813.96
2007-07-26,1829.08
2007-07-27,1769.86
2007-07-30,1767.21
2007-07-31,1794.83
2007-08-01,1707.22
2007-08-02,1715.64
2007-08-03,1733.6
2007-08-06,1717.52
2007-08-07,1739.86
2007-08-08,1777.64
2007-08-09,1743.32
2007-08-10,1716.96
2007-08-13,1737.28
2007-08-14,1741.43
2007-08-16,1665.67
2007-08-17,1635.45
2007-08-20,1684.69
2007-08-21,1616.85
2007-08-22,1627.08
2007-08-23,1597.27
2007-08-24,1627.9
2007-08-27,1678.01
2007-08-28,1687.38
2007-08-29,1700.56
2007-08-30,1713.6
2007-08-31,1762.87
2007-09-03,1789.88
2007-09-04,1810.61
2007-09-05,1815.93
2007-09-06,1843.54
2007-09-07,1845.43
2007-09-10,1855.95
2007-09-11,1859.22
2007-09-12,1867.64
2007-09-13,1885.16
2007-09-14,1857.96
2007-09-17,1855.2
2007-09-18,1884.9
2007-09-19,1926.89
2007-09-20,1933.3
2007-09-21,1958.16
2007-09-24,1987.38
2007-09-25,2004.49
2007-09-26,2061.65
2007-09-27,2036.99
2007-09-28,2079.55
2007-10-01,2115.88
2007-10-03,2118.47
2007-10-04,2132.65
2007-10-05,2089.26
2007-10-08,1982.16
2007-10-09,2038.89
2007-10-10,2050.85
2007-10-11,2061.34
2007-10-12,2040.29
2007-10-15,2107.04
2007-10-16,2123.07
2007-10-17,2047.97
2007-10-18,2005.86
2007-10-19,1942.97
2007-10-22,1954.82
2007-10-23,2060.32
2007-10-24,2110.13
2007-10-25,2124.01
2007-10-26,2164.85
2007-10-29,2181.55
2007-10-30,2200.24
2007-10-31,2221.38
2007-11-01,2186.41
2007-11-02,2233.26
2007-11-05,2250.73
2007-11-06,2240.36
2007-11-07,2244.46
2007-11-08,2234.64
2007-11-09,2246.04
2007-11-12,2241.44
2007-11-13,2309.52
2007-11-14,2393.69
2007-11-15,2491.66
2007-11-16,2566.72
2007-11-19,2609.89
2007-11-20,2547.99
2007-11-21,2382.4
2007-11-22,2333.5
2007-11-23,2366.99
2007-11-26,2418.19
2007-11-27,2456.23
2007-11-28,2432.79
2007-11-29,2406.12
2007-11-30,2494.61
2007-12-03,2564.12
2007-12-04,2634.67
2007-12-05,2690.48
2007-12-06,2683.91
2007-12-07,2680.51
2007-12-10,2728.82
2007-12-11,2745.22
2007-12-12,2791.5
2007-12-13,2802.28
2007-12-14,2814.18
2007-12-17,2665.8
2007-12-18,2678.12
2007-12-19,2669.23
2007-12-20,2670.79
2007-12-24,2748.53
2007-12-26,2841.88
2007-12-27,2888.8
2007-12-28,2932.9
2007-12-31,3011.84
2008-01-01,3061.25
2008-01-02,3114.36
2008-01-03,3126.93
2008-01-04,3114.85
2008-01-07,3092.55
2008-01-08,2982.85
2008-01-09,2938.45
2008-01-10,2819.58
2008-01-11,2813.26
2008-01-14,2894.73
2008-01-15,2844.0
2008-01-16,2779.5
2008-01-17,2808.92
2008-01-18,2645.09
2008-01-21,2283.65
2008-01-22,2049.13
2008-01-23,2226.88
2008-01-24,2140.46
2008-01-25,2318.38
2008-01-28,2311.34
2008-01-29,2290.65
2008-01-30,2234.9
2008-01-31,2204.19
2008-02-01,2250.41
2008-02-04,2364.27
2008-02-05,2400.79
2008-02-06,2386.13
2008-02-07,2313.65
2008-02-08,2272.85
2008-02-11,2167.07
2008-02-12,2122.31
2008-02-13,2123.35
2008-02-14,2260.26
2008-02-15,2309.92
2008-02-18,2335.14
2008-02-19,2329.93
2008-02-20,2284.71
2008-02-21,2282.44
2008-02-22,2261.35
2008-02-25,2271.52
2008-02-26,2303.65
2008-02-27,2305.85
2008-02-28,2310.66
2008-02-29,2294.89
2008-03-03,2197.27
2008-03-04,2136.85
2008-03-05,2105.74
2008-03-07,2009.52
2008-03-10,2006.78
2008-03-11,2077.14
2008-03-12,2047.87
2008-03-13,1920.66
2008-03-14,1939.97
2008-03-17,1811.03
2008-03-18,1803.99
2008-03-19,1785.07
2008-03-24,1753.05
2008-03-25,1871.59
2008-03-26,1881.98
2008-03-27,1863.29
2008-03-28,1939.66
2008-03-31,1906.04
2008-04-01,1903.2
2008-04-02,1916.69
2008-04-03,1914.3
2008-04-04,1881.45
2008-04-07,1907.49
2008-04-08,1917.06
2008-04-09,1944.55
2008-04-10,1940.59
2008-04-11,1961.79
2008-04-15,1984.31
2008-04-16,2001.07
2008-04-17,2067.63
2008-04-21,2128.18
2008-04-22,2125.17
2008-04-23,2129.63
2008-04-24,2093.44
2008-04-25,2123.56
2008-04-28,2127.45
2008-04-29,2168.67
2008-04-30,2160.52
2008-05-02,2198.92
2008-05-05,2210.15
2008-05-06,2195.01
2008-05-07,2173.15
2008-05-08,2154.97
2008-05-09,2100.86
2008-05-12,2081.5
2008-05-13,2076.59
2008-05-14,2092.57
2008-05-15,2120.83
2008-05-16,2158.74
2008-05-20,2158.03
2008-05-21,2166.53
2008-05-22,2128.39
2008-05-23,2105.92
2008-05-26,2054.51
2008-05-27,2035.44
2008-05-28,2084.91
2008-05-29,2058.82
2008-05-30,2047.26
2008-06-02,1994.66
2008-06-03,1982.83
2008-06-04,1911.88
2008-06-05,1902.77
2008-06-06,1879.96
2008-06-09,1817.19
2008-06-10,1805.84
2008-06-11,1835.58
