Date,TotalReturnsIndex
2007-05-30,2293.82
2007-05-31,2312.6
2007-06-01,2331.77
2007-06-04,2323.02
2007-06-05,2329.5
2007-06-06,2303.71
2007-06-07,2307.89
2007-06-08,2294.99
2007-06-11,2286.08
2007-06-12,2267.54
2007-06-13,2264.85
2007-06-14,2296.49
2007-06-15,2309.52
2007-06-18,2300.55
2007-06-19,2319.99
2007-06-20,2346.41
2007-06-21,2360.72
2007-06-22,2366.34
2007-06-25,2371.05
2007-06-26,2391.02
2007-06-27,2395.93
2007-06-28,2404.81
2007-06-29,2424.35
2007-07-02,2445.8
2007-07-03,2466.75
2007-07-04,2460.47
2007-07-05,2437.53
2007-07-06,2452.79
2007-07-09,2477.35
2007-07-10,2480.67
2007-07-11,2497.35
2007-07-12,2525.73
2007-07-13,2524.58
2007-07-16,2542.18
2007-07-17,2518.2
2007-07-18,2507.86
2007-07-19,2530.97
2007-07-20,2529.15
2007-07-23,2528.29
2007-07-24,2506.91
2007-07-25,2491.62
2007-07-26,2512.64
2007-07-27,2449.48
2007-07-30,2450.06
2007-07-31,2490.63
2007-08-01,2398.46
2007-08-02,2414.5
2007-08-03,2447.64
2007-08-06,2425.29
2007-08-07,2444.49
2007-08-08,2478.8
2007-08-09,2442.46
2007-08-10,2429.5
2007-08-13,2457.02
2007-08-14,2460.14
2007-08-16,2387.89
2007-08-17,2358.67
2007-08-20,2396.74
2007-08-21,2317.91
2007-08-22,2322.44
2007-08-23,2295.2
2007-08-24,2330.48
2007-08-27,2385.06
2007-08-28,2402.93
2007-08-29,2420.56
2007-08-30,2435.79
2007-08-31,2489.45
2007-09-03,2537.7
2007-09-04,2558.94
2007-09-05,2562.4
2007-09-06,2588.98
2007-09-07,2590.47
2007-09-10,2609.7
2007-09-11,2606.67
2007-09-12,2620.79
2007-09-13,2646.04
2007-09-14,2639.99
2007-09-17,2652.9
2007-09-18,2683.69
2007-09-19,2727.63
2007-09-20,2730.13
2007-09-21,2741.07
2007-09-24,2760.85
2007-09-25,2765.46
2007-09-26,2797.41
2007-09-27,2805.73
2007-09-28,2834.81
2007-10-01,2870.49
2007-10-03,2871.06
2007-10-04,2895.62
2007-10-05,2873.23
2007-10-08,2767.85
2007-10-09,2839.69
2007-10-10,2876.68
2007-10-11,2908.62
2007-10-12,2900.7
2007-10-15,2984.38
2007-10-16,2994.14
2007-10-17,2941.83
2007-10-18,2885.51
2007-10-19,2824.76
2007-10-22,2835.47
2007-10-23,2922.08
2007-10-24,2951.22
2007-10-25,2999.54
2007-10-26,3061.31
2007-10-29,3123.85
2007-10-30,3101.7
2007-10-31,3146.71
2007-11-01,3107.84
2007-11-02,3131.42
2007-11-05,3154.18
2007-11-06,3145.97
2007-11-07,3120.51
2007-11-08,3110.3
2007-11-09,3156.43
2007-11-12,3145.89
2007-11-13,3197.97
2007-11-14,3265.9
2007-11-15,3332.91
2007-11-16,3375.75
2007-11-19,3456.92
2007-11-20,3439.36
2007-11-21,3287.09
2007-11-22,3234.66
2007-11-23,3274.43
2007-11-26,3349.43
2007-11-27,3348.07
